,lng,lat,API_rejected
"Lääne maakond, Vormsi vald, Förby küla, Sonja",23.1455999,59.000184,
"Lääne maakond, Ridala vald, Paralepa alevik, Ööbiku tn 10",23.5306701,58.92814720000001,
"Lääne maakond, Ridala vald, Paralepa alevik, Kanarbiku tn 3",23.5398133,58.92573849999999,
"Lääne maakond, Ridala vald, Vilkla küla, Kitse tee 4",23.5888538,58.89903639999999,
"Tartu maakond, Kambja vald, Rebase küla, Lohuoru",26.805501,58.2353999,
"Lääne maakond, Ridala vald, Pusku küla, Tormilinnu vkt 6",23.4577999,58.8942,
"Lääne maakond, Ridala vald, Kiideva küla, Uuepere",23.5455819,58.7729379,
"Lääne maakond, Lääne-Nigula vald, Palivere alevik, Allikmaa tee 5",23.8840445,58.96844970000001,
"Harju maakond, Keila linn, Aukamäe tn 27",24.4237312,59.29930699999999,
"Tartu maakond, Tartu vald, Vahi alevik, Mõisavälja tn 2",26.7267863,58.40513619999999,
"Harju maakond, Harku vald, Muraste küla, Hindreku tn 6",24.4545739,59.45593459999999,
"Lääne maakond, Lääne-Nigula vald, Väänla küla, Kaasiku",23.824462,58.98111,
"Harju maakond, Tallinn, Pirita linnaosa, Jasmiini tee 48",24.8688125,59.48738359999999,
"Tartu maakond, Luunja vald, Lohkva küla, Salu tee 53",26.781404100000003,58.3814461,
"Harju maakond, Tallinn, Haabersti linnaosa, Tiskrevälja tn 26",24.5708646,59.4406686,
"Harju maakond, Tallinn, Pirita linnaosa, Mähe-Kaasiku tee 44",24.8407027,59.4862659,
"Pärnu maakond, Paikuse vald, Paikuse alev, Käärasoo tee 6",24.6143704,58.365224,
"Harju maakond, Saku vald, Kasemetsa küla, Hiiemäe tee 3",24.6618157,59.28434960000001,
"Harju maakond, Tallinn, Pirita linnaosa, Leedri tee 12",24.8566432,59.4895507,
"Pärnu maakond, Sauga vald, Sauga alevik, Hirvela tn 24",24.5036883,58.43000960000001,
"Harju maakond, Rae vald, Rae küla, Künnapuu tee 7",24.8473868,59.38587450000001,
"Tartu maakond, Tartu vald, Kõrveküla alevik, Kubjaringi põik 1",26.7670384,58.425971,
"Lääne maakond, Lääne-Nigula vald, Risti alevik, Loode tn 1",24.0511593,58.9968839,
"Lääne maakond, Lääne-Nigula vald, Risti alevik, Haapsalu mnt 17a",24.0482289,58.9955255,
"Tartu maakond, Tartu linn, Käbi tn 11",26.7623722,58.38121849999999,
"Võru maakond, Võru linn, Mündi tn 7",27.0334345,57.82333509999999,
"Tartu maakond, Tartu linn, Riia tn 58",26.7056711,58.36680279999999,
"Pärnu maakond, Pärnu linn, Kaasiku tn 6",24.5626409,58.37883509999999,
"Harju maakond, Kernu vald, Kaasiku küla, Kännu AÜ 23",24.3307,59.19229989999999,
"Lääne maakond, Ridala vald, Kiideva küla, Uue-Vabriku",23.5455819,58.7729379,
"Lääne maakond, Lääne-Nigula vald, Risti alevik, Tallinna mnt 2",24.0577901,58.9983358,
"Lääne maakond, Ridala vald, Valgevälja küla, Nõmmiku/1",23.5594309,58.9003499,
"Saare maakond, Lääne-Saare vald, Mändjala küla, Malle tee 38",,,True
"Põlva maakond, Laheda vald, Vardja küla, Tammiku",27.0324209,57.9740019,
"Jõgeva maakond, Jõgeva vald, Tooma küla, Talli",26.271466,58.87380989999999,
"Lääne maakond, Lääne-Nigula vald, Risti alevik, Videviku tn 9",24.0537344,58.9956764,
"Lääne maakond, Lääne-Nigula vald, Risti alevik, Soo tn 12",24.052204,59.00037370000001,
"Harju maakond, Tallinn, Pirita linnaosa, Pihlametsa tee 3",24.845592,59.4882566,
"Põlva maakond, Põlva vald, Põlva linn, Rähni tn 1a",27.0754898,58.05491,
"Pärnu maakond, Tahkuranna vald, Reiu küla, Reiujõe tee 11",24.61,58.3326,
"Harju maakond, Viimsi vald, Pärnamäe küla, Kesk-Kaare tee 19",24.8510406,59.506552000000006,
"Harju maakond, Tallinn, Pirita linnaosa, Purde tn 7",24.8516369,59.456518,
"Harju maakond, Viimsi vald, Haabneeme alevik, Tammepõllu tee 25",24.8278693,59.5144933,
"Harju maakond, Tallinn, Pirita linnaosa, Öölase tn 10",24.8788962,59.4802063,
"Harju maakond, Tallinn, Põhja-Tallinna linnaosa, Kopli tn 54/2",24.7398943,59.44167119999999,
"Lääne maakond, Lääne-Nigula vald, Kirimäe küla, Lüma",23.7582279,58.92483489999999,
"Võru maakond, Võru linn, Heina põik 6",26.9920342,57.8522515,
"Pärnu maakond, Audru vald, Kabriste küla, Kamariku",24.283652,58.336473,
"Harju maakond, Viimsi vald, Rohuneeme küla, Kivineeme tee 1",24.8026224,59.56338890000001,
"Harju maakond, Tallinn, Haabersti linnaosa, Laose tn 3",24.5956199,59.44830820000001,
"Harju maakond, Harku vald, Muraste küla, Hansu tee 3",24.4549694,59.4566998,
"Harju maakond, Harku vald, Vaila küla, Kiia-Vääna-Viti tee 8608",24.4666833,59.3757598,
"Harju maakond, Harku vald, Tabasalu alevik, Nõmme tee 51",24.5757742,59.4229721,
"Harju maakond, Harku vald, Tiskre küla, Puisniidu tee 2",24.5829157,59.4156017,
"Tartu maakond, Luunja vald, Lohkva küla, Salu tee 57",26.780595,58.3817419,
"Harju maakond, Tallinn, Pirita linnaosa, Kastevarre tee 12",24.8576958,59.4872677,
"Harju maakond, Tallinn, Haabersti linnaosa, Hälli põik 3",24.6303279,59.43232880000001,
"Lääne maakond, Lääne-Nigula vald, Risti alevik, Haapsalu mnt 5",24.0550218,58.9976253,
"Harju maakond, Viimsi vald, Randvere küla, Vesiniidu tee 7",24.9122165,59.49114059999999,
"Harju maakond, Saku vald, Kasemetsa küla, Hiiemäe tee 1",24.662455800000004,59.2844193,
"Harju maakond, Rae vald, Jüri alevik, Tammiku tee 2",24.8993632,59.3561109,
"Harju maakond, Viimsi vald, Pringi küla, Talveaia tee 6",24.7967209,59.54194380000001,
"Harju maakond, Viimsi vald, Kelvingi küla, Meresihi tee 29",24.8380821,59.5503877,
"Harju maakond, Harku vald, Tiskre küla, Tanni tee 28",24.591136,59.411585,
"Tartu maakond, Tartu vald, Vahi alevik, Mõisa allee 1",26.7271484,58.40114429999999,
"Harju maakond, Viimsi vald, Leppneeme küla, Puisniidu tee 9",24.870775100000003,59.54500919999999,
"Harju maakond, Rae vald, Kopli küla, Ilumetsa ling 2",24.9521676,59.40983319999999,
"Harju maakond, Rae vald, Jüri alevik, Väljaku tn 6b",24.896651100000003,59.3538828,
"Lääne maakond, Ridala vald, Nõmme küla, Vainukase",23.442771,58.922567,
"Harju maakond, Rae vald, Peetri alevik, Suurekivi tee 28",24.806093,59.39915360000001,
"Harju maakond, Saku vald, Juuliku küla, Tähe põik 6",24.64855780000001,59.31034369999999,
"Harju maakond, Tallinn, Pirita linnaosa, Kuslapuu tn 13",24.8344906,59.4562095,
"Harju maakond, Saku vald, Juuliku küla, Eha põik 7",24.6514781,59.313695900000006,
"Harju maakond, Saue linn, Koondise tn 19d",24.5622735,59.32612510000001,
"Põlva maakond, Mooste vald, Viisli küla, Truia",27.2094769,58.18927600000001,
"Tartu maakond, Tartu linn, Raja tn 24a",26.686121000000004,58.36151260000001,
"Tartu maakond, Tähtvere vald, Tähtvere küla, Vesiroosi tee 1",26.6749812,58.38620279999999,
"Harju maakond, Tallinn, Haabersti linnaosa, Ojakääru tn 12",24.5856714,59.4434056,
"Harju maakond, Viimsi vald, Pärnamäe küla, Suur-Kaare tee 49",24.8557165,59.5083953,
"Harju maakond, Tallinn, Haabersti linnaosa, Vigla tn 4",24.61731360000001,59.4256024,
"Harju maakond, Rae vald, Rae küla, Lepiku tee 14",24.8617113,59.3868002,
"Harju maakond, Rae vald, Assaku alevik, Silvia tn 1",24.8341985,59.3732942,
"Harju maakond, Kiili vald, Kangru alevik, Rukkilille tn 3",24.7766725,59.35284180000001,
"Harju maakond, Keila linn, Tervise tn 27",24.3935731,59.31174719999999,
"Harju maakond, Viimsi vald, Rohuneeme küla, Kivineeme tee 6",24.8018438,59.56388829999999,
"Harju maakond, Harku vald, Tabasalu alevik, Punga tee 1",24.5344195,59.43224119999999,
"Lääne maakond, Ridala vald, Uuemõisa alevik, Ploomi tn 32",23.5924573,58.9395397,
"Harju maakond, Tallinn, Nõmme linnaosa, Sambliku tn 9",24.6192782,59.3652251,
"Võru maakond, Võru linn, Tööstuse tn 4",27.018416,57.8464565,
"Harju maakond, Keila linn, Barsbütteli tn 16 // Tervise tn 43",24.3961625,59.3104714,
"Harju maakond, Saku vald, Männiku küla, Liivaku tee 8",24.6853104,59.3428476,
"Saare maakond, Mustjala vald, Tagaranna küla, Anna-Kristiina",22.213,58.54349999999999,
"Harju maakond, Rae vald, Peetri alevik, Küti tee 9",24.8056828,59.39695429999999,
"Harju maakond, Keila linn, Tervise tn 39",24.3955603,59.3117026,
"Pärnu maakond, Audru vald, Papsaare küla, Sirmiku tee 4",24.4245329,58.4027199,
"Harju maakond, Viimsi vald, Haabneeme alevik, Kase tee 4",24.8247373,59.51360510000001,
"Harju maakond, Tallinn, Lasnamäe linnaosa, Valge tn 18e",24.8088418,59.4405093,
"Harju maakond, Tallinn, Pirita linnaosa, Kastiku tee 11",24.859243,59.49244290000001,
"Harju maakond, Maardu linn, Leegi tee 6",24.9367472,59.4754785,
"Harju maakond, Tallinn, Haabersti linnaosa, Paljandi tn 2/2",24.6235982,59.44021850000001,
"Harju maakond, Tallinn, Pirita linnaosa, Kuldtiiva tn 3",24.883162,59.4733925,
"Lääne-Viru maakond, Rakvere vald, Taaravainu küla, Allika",26.3608842,59.3383915,
"Harju maakond, Tallinn, Haabersti linnaosa, Poru tn 10",24.5941766,59.4490278,
"Harju maakond, Kiili vald, Kiili alev, Vahtra tn 4",24.8376742,59.30891289999999,
"Harju maakond, Keila vald, Kulna küla, Raja tee 1",24.3808933,59.30170709999999,
"Tartu maakond, Ülenurme vald, Õssu küla, Tõnissoni tee 1",26.6684863,58.3665657,
"Harju maakond, Keila linn, Tervise tn 15/6",24.3955018,59.31010399999999,
"Pärnu maakond, Pärnu linn, Vikerkaare tn 10",24.5336254,58.381208,
"Harju maakond, Tallinn, Pirita linnaosa, Lodumetsa tee 40",24.8587081,59.4922055,
"Valga maakond, Puka vald, Kibena küla, Tööstuse tn 8",26.2418142,58.05173249999999,
"Harju maakond, Tallinn, Lasnamäe linnaosa, Kivimurru tn 36",24.7907979,59.4264264,
"Harju maakond, Viimsi vald, Pärnamäe küla, Linnase tee 11",24.8599634,59.501324,
"Harju maakond, Saku vald, Männiku küla, Vindi tee 14",24.6870453,59.340295,
"Pärnu maakond, Audru vald, Kabriste küla, Kira",24.283652,58.336473,
"Harju maakond, Viimsi vald, Pringi küla, Kimsi tee 18",24.8003802,59.5215809,
"Saare maakond, Kuressaare linn, Kevade tn 37a",22.4978401,58.25268000000001,
"Harju maakond, Tallinn, Pirita linnaosa, Põdrakanepi tee 1",24.894674,59.4714548,
"Harju maakond, Tallinn, Kesklinna linnaosa, Kaarli pst 8",24.7383725,59.4324075,
"Saare maakond, Muhu vald, Suuremõisa küla, Saare",23.2303909,58.57092600000001,
"Ida-Viru maakond, Iisaku vald, Kuru küla, Käbi",27.2723329,58.99668490000001,
"Viljandi maakond, Halliste vald, Kulla küla, Aagi",25.418532,58.15034289999999,
"Tartu maakond, Tartu linn, Luha tn 6",26.7558185,58.37077859999999,
"Harju maakond, Rae vald, Järveküla, Männi tee 8",24.8137579,59.3830871,
"Harju maakond, Tallinn, Pirita linnaosa, Liilia tee 12",24.8849347,59.48714869999999,
"Harju maakond, Rae vald, Patika küla, Jõeääre",24.9287999,59.31189989999999,
"Harju maakond, Tallinn, Haabersti linnaosa, Särjesilma tn 9",24.589489,59.44452810000001,
"Tartu maakond, Tartu linn, Kulli tn 4",26.692141,58.3564885,
"Harju maakond, Rae vald, Rae küla, Kaasiku tee 6b",24.8650004,59.3869989,
"Pärnu maakond, Sauga vald, Tammiste küla, Ristiku tee 28",24.5946,58.38199989999999,
"Harju maakond, Viimsi vald, Pärnamäe küla, Põllu tee 4",24.855935,59.5010307,
"Harju maakond, Viimsi vald, Pärnamäe küla, Põllu tee 10",24.8558589,59.50195530000001,
"Harju maakond, Viimsi vald, Haabneeme alevik, Põldheina tee 3",24.8380825,59.51836579999999,
"Harju maakond, Viimsi vald, Pärnamäe küla, Lageda tee 9",24.8574067,59.50191410000001,
"Harju maakond, Tallinn, Pirita linnaosa, Padriku tee 4/6",24.8487874,59.48155200000001,
"Harju maakond, Saku vald, Tänassilma küla, Vesineitsi tn 3",24.6495517,59.3436371,
"Harju maakond, Saku vald, Jälgimäe küla, Murimäe tee 18",24.6353215,59.3191327,
"Harju maakond, Keila linn, Barsbütteli tn 1/2",24.3971589,59.30948410000001,
"Harju maakond, Harku vald, Tiskre küla, Puisniidu tee 17",24.5799354,59.41827130000001,
"Pärnu maakond, Audru vald, Papsaare küla, Puraviku tee 8",24.4237207,58.40344029999999,
"Harju maakond, Kiili vald, Kangru alevik, Heina tn 12",24.7811229,59.3478115,
"Harju maakond, Rae vald, Peetri alevik, Väike-Vägeva tee 13",24.8132671,59.3919645,
"Harju maakond, Viimsi vald, Püünsi küla, Karikakra tee 23",24.8020831,59.55540979999999,
"Harju maakond, Viimsi vald, Haabneeme alevik, Vardi tee 19a",24.8136817,59.52354159999999,
"Harju maakond, Tallinn, Pirita linnaosa, Vahtramäe tee 10",24.8551779,59.4876198,
"Harju maakond, Saue vald, Tagametsa küla, Mooni",24.5217569,59.22366390000001,
"Harju maakond, Tallinn, Haabersti linnaosa, Pikaliiva tn 77",24.6218452,59.4251547,
"Harju maakond, Harku vald, Rannamõisa küla, Merihobu tee 15",24.4982803,59.434731000000006,
"Harju maakond, Tallinn, Haabersti linnaosa, Rangu tn 17",24.6060416,59.43152910000001,
"Hiiu maakond, Hiiu vald, Tahkuna küla, Vana-Mihkli",22.5969569,59.06436699999999,
"Harju maakond, Tallinn, Nõmme linnaosa, Taara tn 12",24.67386530000001,59.37344439999999,
"Harju maakond, Tallinn, Nõmme linnaosa, Taara tn 12b",24.673375,59.3740101,
"Rapla maakond, Kohila vald, Aespa alevik, Kapa vkt 22",24.6684,59.2161,
"Pärnu maakond, Pärnu linn, Kadri tn 2b",24.4873932,58.39367610000001,
"Saare maakond, Lääne-Saare vald, Keskvere küla, Leeri-Peetri",,,True
"Harju maakond, Tallinn, Kesklinna linnaosa, Uus-Tatari tn 13",24.751954,59.4273744,
"Pärnu maakond, Sauga vald, Tammiste küla, Ojaveere tee 7",24.5946,58.38199989999999,
"Harju maakond, Tallinn, Kristiine linnaosa, Sõpruse pst 25",24.7156489,59.42198020000001,
"Harju maakond, Tallinn, Haabersti linnaosa, Taludevahe tn 114",24.5607233,59.43450669999999,
"Harju maakond, Viimsi vald, Haabneeme alevik, Lehtpuu tee 12",24.83376160000001,59.51758079999999,
"Harju maakond, Viimsi vald, Haabneeme alevik, Salumetsa tee 10",24.8212491,59.52437570000001,
"Harju maakond, Keila linn, Nurmenuku tn 34",24.3827221,59.32318050000001,
"Harju maakond, Kiili vald, Kiili alev, Metsa tn 13",24.8267021,59.30242570000001,
"Harju maakond, Tallinn, Haabersti linnaosa, Koogu tn 4",24.6165126,59.42581569999999,
"Harju maakond, Rae vald, Vaskjala küla, Ujula tee 11",24.9391919,59.35984379999999,
"Harju maakond, Harku vald, Liikva küla, Metsjärve tee 2",24.4587671,59.40725200000001,
"Harju maakond, Kiili vald, Kiili alev, Metsa tn 16",24.8258057,59.3026052,
"Harju maakond, Tallinn, Haabersti linnaosa, Põllumäe tn 28",24.5926384,59.43957409999999,
"Harju maakond, Saue linn, Aniisi tn 8",24.5661033,59.31650790000001,
"Harju maakond, Tallinn, Kristiine linnaosa, Pardi tn 7a // Rähni tn 12a",24.7297153,59.41321600000001,
"Harju maakond, Keila vald, Kloogaranna küla, Kotka tee 11",24.2502722,59.3565887,
"Tartu maakond, Tartu linn, Pootsmani tn 9",26.6972255,58.4052062,
"Saare maakond, Muhu vald, Pädaste küla, Kärme",23.2828259,58.5456309,
"Harju maakond, Tallinn, Haabersti linnaosa, Umboja tn 11",24.6044085,59.44553759999999,
"Lääne maakond, Haapsalu linn, Suur-Lossi tn 3",23.5313712,58.9479574,
"Harju maakond, Harku vald, Ilmandu küla, Tuule tee 22",24.4777706,59.438807800000006,
"Tartu maakond, Ülenurme vald, Tõrvandi alevik, Tombi tn 7",26.6968406,58.3248791,
"Tartu maakond, Tartu linn, Lõuendi tn 16",26.7960537,58.35889599999999,
"Harju maakond, Vasalemma vald, Veskiküla, Kadaka",24.2915387,59.234326,
"Tartu maakond, Luunja vald, Pilka küla, Jantsu",26.8958249,58.4108449,
"Harju maakond, Viimsi vald, Haabneeme alevik, Kesk põik 2",24.8257042,59.51361529999999,
"Pärnu maakond, Sauga vald, Tammiste küla, Ristiku tee 34",24.5946,58.38199989999999,
"Jõgeva maakond, Mustvee linn, Aia tn 9a",26.9452747,58.8438793,
"Harju maakond, Jõelähtme vald, Loo alevik, Liivakandi tee 2",24.95222,59.43421559999999,
"Lääne maakond, Haapsalu linn, Õhtu kallas 17a",23.5312979,58.9451907,
"Lääne maakond, Haapsalu linn, Sauna põik 2a",23.5386874,58.9398549,
"Harju maakond, Tallinn, Pirita linnaosa, Astla tee 42",24.8779427,59.49277950000001,
"Harju maakond, Viimsi vald, Miiduranna küla, Andrese tee 3",24.8107281,59.50386870000001,
"Harju maakond, Tallinn, Nõmme linnaosa, Leegi tn 27a",24.64165280000001,59.3735239,
"Harju maakond, Tallinn, Haabersti linnaosa, Tiskrevälja tn 66",24.5611785,59.4378875,
"Lääne maakond, Haapsalu linn, Vee tn 8",23.5432518,58.94820530000001,
"Harju maakond, Viimsi vald, Pärnamäe küla, Suur-Kaare tee 46",24.8569868,59.507763,
"Lääne maakond, Haapsalu linn, Rüütli tn 8",23.5384198,58.94948220000001,
"Tartu maakond, Tartu linn, Ropka tee 17",26.7327455,58.3556711,
"Tartu maakond, Luunja vald, Sava küla, Marimetsa",26.9717359,58.382634,
"Lääne maakond, Haapsalu linn, Suur-Liiva tn 18",23.5261697,58.9484473,
"Harju maakond, Rae vald, Peetri alevik, Salu tee 55",24.7997521,59.397636,
"Harju maakond, Keila vald, Kloogaranna küla, Mere põik 3a",24.2491201,59.34662210000001,
"Harju maakond, Viimsi vald, Haabneeme alevik, Nurme põik 12",24.818444,59.5221542,
"Harju maakond, Tallinn, Nõmme linnaosa, Vete tn 11",24.6336372,59.38873330000001,
"Tartu maakond, Tartu linn, Tamme pst 58",26.6989289,58.3607009,
"Tartu maakond, Tartu linn, Käbi tn 8",26.7613084,58.3808682,
"Lääne maakond, Haapsalu linn, Supeluse tn 4",23.5347616,58.95155329999999,
"Harju maakond, Tallinn, Haabersti linnaosa, Tiskre tee 8",24.5977649,59.4376656,
"Harju maakond, Rae vald, Peetri alevik, Väike-Vägeva tee 3",24.8154415,59.3930015,
"Harju maakond, Keila vald, Laulasmaa küla, Kiviaia tee 3",24.2695883,59.3689736,
"Lääne maakond, Haapsalu linn, Karja tn 11",23.5363082,58.94689100000001,
"Lääne maakond, Ridala vald, Mägari küla, Sillaotsa",23.5360159,58.895334,
"Tartu maakond, Ülenurme vald, Tõrvandi alevik, Aasa tn 4b",26.6986892,58.31201900000001,
"Harju maakond, Tallinn, Haabersti linnaosa, Sädeme tn 7",24.6179083,59.43317949999999,
"Harju maakond, Harku vald, Tiskre küla, Tanni tee 20",24.5902103,59.4113068,
"Harju maakond, Viimsi vald, Pärnamäe küla, Põllu tee 11",24.855047100000004,59.501867,
"Harju maakond, Viimsi vald, Pärnamäe küla, Lageda tee 15",24.857608,59.50236890000001,
"Harju maakond, Rae vald, Peetri alevik, Tähnase põik 2",24.8219614,59.4029688,
"Pärnu maakond, Sindi linn, Leevikese tn 11",24.633903,58.385502,
"Pärnu maakond, Sauga vald, Tammiste küla, Ristiku tee 3",24.5946,58.38199989999999,
"Harju maakond, Viimsi vald, Pärnamäe küla, Põllu tee 1",24.8550494,59.5006725,
"Harju maakond, Tallinn, Haabersti linnaosa, Ründi tn 1",24.5926632,59.44110420000001,
"Harju maakond, Rae vald, Veskitaguse küla, Unismäe",24.9587999,59.32019990000001,
"Harju maakond, Rae vald, Järveküla, Ida tee 13",24.7944549,59.3901885,
"Harju maakond, Tallinn, Pirita linnaosa, Sompa tee 2",24.8774675,59.471777,
"Harju maakond, Saue linn, Viigimarja tn 13",24.5608651,59.3159272,
"Harju maakond, Tallinn, Haabersti linnaosa, Kakumäe tee 13c",24.5975367,59.43912859999999,
"Harju maakond, Kernu vald, Laitse küla, Ookeani AÜ 1",24.3841999,59.1971999,
"Harju maakond, Harku vald, Rannamõisa küla, Allika tee 1",24.4945699,59.4441566,
"Harju maakond, Keila vald, Laulasmaa küla, Kurekella tee 37",24.2641963,59.3654189,
"Harju maakond, Viimsi vald, Pärnamäe küla, Tiigi tee 1",24.8528347,59.5053578,
"Harju maakond, Tallinn, Haabersti linnaosa, Sikuti tn 23",24.5889611,59.45316500000001,
"Harju maakond, Saku vald, Kasemetsa küla, Vesiroosi tee 4",24.6659146,59.2806308,
"Harju maakond, Tallinn, Pirita linnaosa, Põdrakanepi tee 10",24.892658800000003,59.4715458,
"Ida-Viru maakond, Toila vald, Toila alevik, Uus tn 3d",27.509737800000003,59.4225046,
"Harju maakond, Keila vald, Kloogaranna küla, Adruvahi tee 5",24.2305652,59.3415557,
"Harju maakond, Tallinn, Pirita linnaosa, Padriku tee 11/4",24.8527412,59.485263,
"Harju maakond, Tallinn, Pirita linnaosa, Padriku tee 11/6",24.8537771,59.4851047,
"Harju maakond, Tallinn, Kristiine linnaosa, Sõstra tn 4a",24.70132030000001,59.423786,
"Harju maakond, Tallinn, Pirita linnaosa, Padriku tee 14/2",24.8545429,59.4843109,
"Harju maakond, Tallinn, Pirita linnaosa, Padriku tee 14/4",24.8552188,59.48377309999999,
"Harju maakond, Tallinn, Pirita linnaosa, Padriku tee 1/3",24.8482534,59.4833323,
"Harju maakond, Tallinn, Pirita linnaosa, Padriku tee 7/1",24.8524706,59.4831997,
"Harju maakond, Tallinn, Pirita linnaosa, Padriku tee 16/1",24.8546397,59.48502489999999,
"Harju maakond, Tallinn, Pirita linnaosa, Padriku tee 16/4",24.8548778,59.48461930000001,
"Tartu maakond, Luunja vald, Lohkva küla, Salu tee 49",26.7821654,58.381083,
"Viljandi maakond, Viljandi vald, Viiratsi alevik, Ristiku tn 16",25.6483046,58.3624999,
